,VARIETY,TEST_ID,CHECK,RM,VAR_YIELD,CHECK_YIELD,RATIO,BAGSOLD
21119,V156774,12YT00331043102,V103307,3.5,37.838122,34.1681993,1.107407554,802998
21120,V156774,12YT00331043102,V103313,3.5,37.838122,44.7184835,0.846140545,802998
21121,V156774,12YT00331043102,V137240,3.5,37.838122,35.9105204,1.053677908,802998
21122,V156774,12YT00331043102,V155244,3.5,37.838122,41.2360719,0.917597634,802998
21123,V156774,12YT00331043102,V155918,3.5,37.838122,34.3969004,1.100044526,802998
21124,V111336,12YT00331043201,V103098,3.5,28.5226449,34.5386117,0.82581909,820364
21125,V111336,12YT00331043201,V103150,3.5,28.5226449,32.359558,0.881428754,820364
21126,V111336,12YT00331043201,V103171,3.5,28.5226449,34.5386117,0.82581909,820364
21127,V111336,12YT00331043201,V103307,3.5,28.5226449,32.0486257,0.889980281,820364
21128,V111336,12YT00331043201,V103313,3.5,28.5226449,34.5386117,0.82581909,820364
21129,V111336,12YT00331043201,V137240,3.5,28.5226449,24.5806007,1.160372167,820364
21130,V111336,12YT00331043201,V155244,3.5,28.5226449,33.2925035,0.85672875,820364
21131,V111336,12YT00331043201,V155918,3.5,28.5226449,28.5226449,1,820364
21132,V156774,12YT00331043201,V103098,3.5,34.5386117,34.5386117,1,802998
21133,V156774,12YT00331043201,V103150,3.5,34.5386117,32.359558,1.067338797,802998
21134,V156774,12YT00331043201,V103171,3.5,34.5386117,34.5386117,1,802998
21135,V156774,12YT00331043201,V103307,3.5,34.5386117,32.0486257,1.077694002,802998
21136,V156774,12YT00331043201,V103313,3.5,34.5386117,34.5386117,1,802998
21137,V156774,12YT00331043201,V137240,3.5,34.5386117,24.5806007,1.405116666,802998
21138,V156774,12YT00331043201,V155244,3.5,34.5386117,33.2925035,1.037429093,802998
21139,V156774,12YT00331043201,V155918,3.5,34.5386117,28.5226449,1.210918967,802998
21140,V111336,12YT00331043202,V103098,3.5,23.7505558,31.5295131,0.753280132,820364
21141,V111336,12YT00331043202,V103150,3.5,23.7505558,25.3077451,0.938469852,820364
21142,V111336,12YT00331043202,V103171,3.5,23.7505558,34.33058,0.691819241,820364
21143,V111336,12YT00331043202,V103307,3.5,23.7505558,24.9968128,0.950143364,820364
21144,V111336,12YT00331043202,V103313,3.5,23.7505558,32.5675896,0.729269685,820364
21145,V111336,12YT00331043202,V137240,3.5,23.7505558,22.5066781,1.05526705,820364
21146,V111336,12YT00331043202,V155244,3.5,23.7505558,31.0104004,0.765890008,820364
21147,V111336,12YT00331043202,V155918,3.5,23.7505558,29.7665227,0.797894871,820364
21148,V156774,12YT00331043202,V103098,3.5,31.8404453,31.5295131,1.009861624,802998
21149,V156774,12YT00331043202,V103150,3.5,31.8404453,25.3077451,1.258130472,802998
21150,V156774,12YT00331043202,V103171,3.5,31.8404453,34.33058,0.927465988,802998
21151,V156774,12YT00331043202,V103307,3.5,31.8404453,24.9968128,1.273780204,802998
21152,V156774,12YT00331043202,V103313,3.5,31.8404453,32.5675896,0.977672763,802998
21153,V156774,12YT00331043202,V137240,3.5,31.8404453,22.5066781,1.41471101,802998
21154,V156774,12YT00331043202,V155244,3.5,31.8404453,31.0104004,1.026766662,802998
21155,V156774,12YT00331043202,V155918,3.5,31.8404453,29.7665227,1.069672989,802998
21156,V111336,12YT00331043301,V103098,3.5,55.5933804,44.8053245,1.240776203,820364
21157,V111336,12YT00331043301,V103150,3.5,55.5933804,55.7991815,0.996311754,820364
21158,V111336,12YT00331043301,V103171,3.5,55.5933804,44.4943922,1.2494469,820364
21159,V111336,12YT00331043301,V103307,3.5,55.5933804,41.6933252,1.333388022,820364
21160,V111336,12YT00331043301,V103313,3.5,55.5933804,43.9752796,1.264196178,820364
21161,V111336,12YT00331043301,V137240,3.5,55.5933804,39.7245336,1.399472199,820364
21162,V111336,12YT00331043301,V155244,3.5,55.5933804,52.0651691,1.06776529,820364
21163,V111336,12YT00331043301,V155918,3.5,55.5933804,47.8144231,1.162690602,820364
21164,V156774,12YT00331043301,V103098,3.5,49.0584496,44.8053245,1.094924546,802998
21165,V156774,12YT00331043301,V103150,3.5,49.0584496,55.7991815,0.879196581,802998
21166,V156774,12YT00331043301,V103171,3.5,49.0584496,44.4943922,1.102576014,802998
21167,V156774,12YT00331043301,V103307,3.5,49.0584496,41.6933252,1.176649964,802998
21168,V156774,12YT00331043301,V103313,3.5,49.0584496,43.9752796,1.115591533,802998
21169,V156774,12YT00331043301,V137240,3.5,49.0584496,39.7245336,1.234966031,802998
21170,V156774,12YT00331043301,V155244,3.5,49.0584496,52.0651691,0.942250845,802998
21171,V156774,12YT00331043301,V155918,3.5,49.0584496,47.8144231,1.026017808,802998
21172,V111336,12YT00331043302,V103098,3.5,47.5034909,48.3313053,0.982872087,820364
21173,V111336,12YT00331043302,V103150,3.5,47.5034909,51.8593679,0.916005976,820364
21174,V111336,12YT00331043302,V103171,3.5,47.5034909,49.5774135,0.958167995,820364
21175,V111336,12YT00331043302,V103307,3.5,47.5034909,50.3023273,0.944359704,820364
21176,V111336,12YT00331043302,V103313,3.5,47.5034909,48.7473686,0.974483183,820364
21177,V111336,12YT00331043302,V137240,3.5,47.5034909,46.673446,1.017784093,820364
21178,V111336,12YT00331043302,V155244,3.5,47.5034909,61.4013155,0.773655915,820364
21179,V111336,12YT00331043302,V155918,3.5,47.5034909,55.3853487,0.857690563,820364
21180,V156774,12YT00331043302,V103098,3.5,61.6071167,48.3313053,1.274683486,802998
21181,V156774,12YT00331043302,V103150,3.5,61.6071167,51.8593679,1.187965052,802998
21182,V156774,12YT00331043302,V103171,3.5,61.6071167,49.5774135,1.242644833,802998
21183,V156774,12YT00331043302,V103307,3.5,61.6071167,50.3023273,1.224736906,802998
21184,V156774,12YT00331043302,V103313,3.5,61.6071167,48.7473686,1.263803944,802998
21185,V156774,12YT00331043302,V137240,3.5,61.6071167,46.673446,1.319960748,802998
21186,V156774,12YT00331043302,V155244,3.5,61.6071167,61.4013155,1.003351739,802998
21187,V156774,12YT00331043302,V155918,3.5,61.6071167,55.3853487,1.11233599,802998
21188,V111336,12YT00331043601,V103098,3.5,57.7096826,71.7651295,0.804146568,820364
21189,V111336,12YT00331043601,V103150,3.5,57.7096826,66.8348234,0.863467271,820364
21190,V111336,12YT00331043601,V103171,3.5,57.7096826,71.7923417,0.803841764,820364
21191,V111336,12YT00331043601,V103307,3.5,57.7096826,61.0503829,0.945279618,820364
21192,V111336,12YT00331043601,V103313,3.5,57.7096826,71.840818,0.803299353,820364
21193,V111336,12YT00331043601,V137240,3.5,57.7096826,66.287309,0.870599267,820364
21194,V111336,12YT00331043601,V155244,3.5,57.7096826,58.0524367,0.994095784,820364
21195,V111336,12YT00331043601,V155918,3.5,57.7096826,73.1786743,0.788613393,820364
21196,V156774,12YT00331043601,V103098,3.5,74.5813639,71.7651295,1.039242379,802998
21197,V156774,12YT00331043601,V103150,3.5,74.5813639,66.8348234,1.115905753,802998
21198,V156774,12YT00331043601,V103171,3.5,74.5813639,71.7923417,1.038848464,802998
21199,V156774,12YT00331043601,V103307,3.5,74.5813639,61.0503829,1.2216363,802998
21200,V156774,12YT00331043601,V103313,3.5,74.5813639,71.840818,1.038147476,802998
21201,V156774,12YT00331043601,V137240,3.5,74.5813639,66.287309,1.125122818,802998
21202,V156774,12YT00331043601,V155244,3.5,74.5813639,58.0524367,1.28472409,802998
21203,V156774,12YT00331043601,V155918,3.5,74.5813639,73.1786743,1.019168011,802998
21204,V111336,12YT00331043602,V103098,3.5,73.090495,69.4372268,1.05261253,820364
21205,V111336,12YT00331043602,V103150,3.5,73.090495,70.6549333,1.034471219,820364
21206,V111336,12YT00331043602,V103171,3.5,73.090495,69.7957431,1.047205628,820364
21207,V111336,12YT00331043602,V103307,3.5,73.090495,74.382403,0.982631537,820364
21208,V111336,12YT00331043602,V103313,3.5,73.090495,69.0168511,1.059023903,820364
21209,V111336,12YT00331043602,V137240,3.5,73.090495,70.8773889,1.03122443,820364
21210,V111336,12YT00331043602,V155244,3.5,73.090495,62.8319608,1.163269363,820364
21211,V111336,12YT00331043602,V155918,3.5,73.090495,72.3043167,1.010873186,820364
21212,V156774,12YT00331043602,V103098,3.5,71.2500318,69.4372268,1.026107105,802998
21213,V156774,12YT00331043602,V103150,3.5,71.2500318,70.6549333,1.008422604,802998
21214,V156774,12YT00331043602,V103171,3.5,71.2500318,69.7957431,1.020836352,802998
21215,V156774,12YT00331043602,V103307,3.5,71.2500318,74.382403,0.957888276,802998
21216,V156774,12YT00331043602,V103313,3.5,71.2500318,69.0168511,1.032357035,802998
21217,V156774,12YT00331043602,V137240,3.5,71.2500318,70.8773889,1.005257571,802998
21218,V156774,12YT00331043602,V155244,3.5,71.2500318,62.8319608,1.133977531,802998
21219,V156774,12YT00331043602,V155918,3.5,71.2500318,72.3043167,0.985418783,802998
21220,V111336,12YT00331044101,V103098,3.5,69.6793108,64.2349479,1.084757022,820364
21221,V111336,12YT00331044101,V103150,3.5,69.6793108,63.9326402,1.089886333,820364
21222,V111336,12YT00331044101,V103171,3.5,69.6793108,63.3278762,1.100294451,820364
21223,V111336,12YT00331044101,V103307,3.5,69.6793108,68.7723879,1.013187311,820364
21224,V111336,12YT00331044101,V103313,3.5,69.6793108,65.3442519,1.066341855,820364
21225,V111336,12YT00331044101,V137240,3.5,69.6793108,63.6301839,1.09506694,820364
21226,V111336,12YT00331044101,V155244,3.5,69.6793108,74.8235967,0.931247813,820364
21227,V111336,12YT00331044101,V155918,3.5,69.6793108,67.9653915,1.02521753,820364
21228,V156774,12YT00331044101,V103098,3.5,71.6956865,64.2349479,1.116147656,802998
21229,V156774,12YT00331044101,V103150,3.5,71.6956865,63.9326402,1.121425398,802998
21230,V156774,12YT00331044101,V103171,3.5,71.6956865,63.3278762,1.132134706,802998
21231,V156774,12YT00331044101,V103307,3.5,71.6956865,68.7723879,1.042506865,802998
21232,V156774,12YT00331044101,V103313,3.5,71.6956865,65.3442519,1.097199592,802998
21233,V156774,12YT00331044101,V137240,3.5,71.6956865,63.6301839,1.126755922,802998
21234,V156774,12YT00331044101,V155244,3.5,71.6956865,74.8235967,0.958196206,802998
21235,V156774,12YT00331044101,V155918,3.5,71.6956865,67.9653915,1.054885213,802998
21236,V111336,12YT00331044102,V103098,3.5,64.1326421,66.3513988,0.966560514,820364
21237,V111336,12YT00331044102,V103150,3.5,64.1326421,69.9817672,0.9164193,820364
21238,V111336,12YT00331044102,V103171,3.5,64.1326421,65.5466329,0.978427713,820364
21239,V111336,12YT00331044102,V103307,3.5,64.1326421,61.4115758,1.044308687,820364
21240,V111336,12YT00331044102,V103313,3.5,64.1326421,62.5208798,1.025779584,820364
21241,V111336,12YT00331044102,V137240,3.5,64.1326421,63.8303344,1.004736113,820364
21242,V111336,12YT00331044102,V155244,3.5,64.1326421,69.3770032,0.924407788,820364
21243,V111336,12YT00331044102,V155918,3.5,64.1326421,66.8559388,0.959266196,820364
21244,V156774,12YT00331044102,V103098,3.5,69.1747708,66.3513988,1.042551808,802998
21245,V156774,12YT00331044102,V103150,3.5,69.1747708,69.9817672,0.988468476,802998
21246,V156774,12YT00331044102,V103171,3.5,69.1747708,65.5466329,1.05535201,802998
21247,V156774,12YT00331044102,V103307,3.5,69.1747708,61.4115758,1.126412568,802998
21248,V156774,12YT00331044102,V103313,3.5,69.1747708,62.5208798,1.106426701,802998
21249,V156774,12YT00331044102,V137240,3.5,69.1747708,63.8303344,1.083728786,802998
21250,V156774,12YT00331044102,V155244,3.5,69.1747708,69.3770032,0.997085023,802998
21251,V156774,12YT00331044102,V155918,3.5,69.1747708,66.8559388,1.034684009,802998
21252,V111237,12YT00339111401,V000055,2.2,59.1911834,56.9724267,1.038944395,1021251
21253,V111237,12YT00339111401,V000123,2.2,59.1911834,61.6097933,0.960743093,1021251
21254,V111237,12YT00339111401,V000127,2.2,59.1911834,57.3748096,1.031658036,1021251
21255,V111237,12YT00339111401,V103070,2.2,59.1911834,59.1911834,1,1021251
21256,V111237,12YT00339111401,V103163,2.2,59.1911834,52.0306706,1.137620998,1021251
21257,V111237,12YT00339111401,V103273,2.2,59.1911834,48.6026833,1.217858344,1021251
21258,V111237,12YT00339111401,V130307,2.2,59.1911834,51.6282877,1.14648744,1021251
21259,V111237,12YT00339111401,V148493,2.2,59.1911834,58.888727,1.005136066,1021251
21260,V111237,12YT00339111401,V150509,2.2,59.1911834,64.4352471,0.918614983,1021251
21261,V111237,12YT00339111401,V150844,2.2,59.1911834,60.0981063,0.984909293,1021251
21262,V111237,12YT00339111401,V155209,2.2,59.1911834,60.6027951,0.976707152,1021251
21263,V111237,12YT00339111401,V155842,2.2,59.1911834,55.056275,1.075103308,1021251
21264,V150853,12YT00339111401,V000055,2.2,61.9143314,56.9724267,1.086742043,366524
21265,V150853,12YT00339111401,V000123,2.2,61.9143314,61.6097933,1.004943014,366524
21266,V150853,12YT00339111401,V000127,2.2,61.9143314,57.3748096,1.079120468,366524
21267,V150853,12YT00339111401,V103070,2.2,61.9143314,59.1911834,1.046005973,366524
21268,V150853,12YT00339111401,V103163,2.2,61.9143314,52.0306706,1.189958359,366524
21269,V150853,12YT00339111401,V103273,2.2,61.9143314,48.6026833,1.273887102,366524
21270,V150853,12YT00339111401,V130307,2.2,61.9143314,51.6282877,1.199232711,366524
21271,V150853,12YT00339111401,V148493,2.2,61.9143314,58.888727,1.051378329,366524
21272,V150853,12YT00339111401,V150509,2.2,61.9143314,64.4352471,0.960876759,366524
21273,V150853,12YT00339111401,V150844,2.2,61.9143314,60.0981063,1.030221004,366524
21274,V150853,12YT00339111401,V155209,2.2,61.9143314,60.6027951,1.021641515,366524
21275,V150853,12YT00339111401,V155842,2.2,61.9143314,55.056275,1.124564482,366524
21276,V156247,12YT00339111401,V000055,2,75.9306702,56.9724267,1.332761734,1865062
21277,V156247,12YT00339111401,V000123,2,75.9306702,61.6097933,1.232444813,1865062
21278,V156247,12YT00339111401,V000127,2,75.9306702,57.3748096,1.323414766,1865062
21279,V156247,12YT00339111401,V103070,2,75.9306702,59.1911834,1.282803719,1865062
21280,V156247,12YT00339111401,V103163,2,75.9306702,52.0306706,1.459344447,1865062
21281,V156247,12YT00339111401,V103273,2,75.9306702,48.6026833,1.562273213,1865062
21282,V156247,12YT00339111401,V130307,2,75.9306702,51.6282877,1.470718352,1865062
21283,V156247,12YT00339111401,V148493,2,75.9306702,58.888727,1.289392284,1865062
21284,V156247,12YT00339111401,V150509,2,75.9306702,64.4352471,1.178402716,1865062
21285,V156247,12YT00339111401,V150844,2,75.9306702,60.0981063,1.263445304,1865062
21286,V156247,12YT00339111401,V155209,2,75.9306702,60.6027951,1.252923567,1865062
21287,V156247,12YT00339111401,V155842,2,75.9306702,55.056275,1.379146522,1865062
21288,V111237,12YT00339111402,V000055,2.2,63.728326,63.728326,1,1021251
21289,V111237,12YT00339111402,V000123,2.2,63.728326,57.9818041,1.099109057,1021251
21290,V111237,12YT00339111402,V000127,2.2,63.728326,62.2166391,1.024297148,1021251
21291,V111237,12YT00339111402,V103070,2.2,63.728326,62.0144067,1.027637438,1021251
21292,V111237,12YT00339111402,V103163,2.2,63.728326,53.0398993,1.201516723,1021251
21293,V111237,12YT00339111402,V103273,2.2,63.728326,49.2072986,1.295099057,1021251
21294,V111237,12YT00339111402,V130307,2.2,63.728326,61.4097914,1.037755129,1021251
21295,V111237,12YT00339111402,V148493,2.2,63.728326,60.9051027,1.046354463,1021251
21296,V111237,12YT00339111402,V150509,2.2,63.728326,66.0470093,0.96489344,1021251
21297,V111237,12YT00339111402,V150844,2.2,63.728326,68.9725385,0.92396666,1021251
21298,V111237,12YT00339111402,V155209,2.2,63.728326,59.0911081,1.078475731,1021251
21299,V111237,12YT00339111402,V155842,2.2,63.728326,59.29111,1.074837796,1021251
21300,V150853,12YT00339111402,V000055,2.2,63.1237107,63.728326,0.990512613,366524
21301,V150853,12YT00339111402,V000123,2.2,63.1237107,57.9818041,1.088681383,366524
21302,V150853,12YT00339111402,V000127,2.2,63.1237107,62.2166391,1.014579245,366524
21303,V150853,12YT00339111402,V103070,2.2,63.1237107,62.0144067,1.017887843,366524
21304,V150853,12YT00339111402,V103163,2.2,63.1237107,53.0398993,1.190117469,366524
21305,V150853,12YT00339111402,V103273,2.2,63.1237107,49.2072986,1.282811951,366524
21306,V150853,12YT00339111402,V130307,2.2,63.1237107,61.4097914,1.027909544,366524
21307,V150853,12YT00339111402,V148493,2.2,63.1237107,60.9051027,1.036427293,366524
21308,V150853,12YT00339111402,V150509,2.2,63.1237107,66.0470093,0.955739122,366524
21309,V150853,12YT00339111402,V150844,2.2,63.1237107,68.9725385,0.91520063,366524
21310,V150853,12YT00339111402,V155209,2.2,63.1237107,59.0911081,1.068243814,366524
21311,V150853,12YT00339111402,V155842,2.2,63.1237107,59.29111,1.064640394,366524
21312,V156247,12YT00339111402,V000055,2,61.005178,63.728326,0.957269425,1865062
21313,V156247,12YT00339111402,V000123,2,61.005178,57.9818041,1.052143495,1865062
21314,V156247,12YT00339111402,V000127,2,61.005178,62.2166391,0.980528342,1865062
21315,V156247,12YT00339111402,V103070,2,61.005178,62.0144067,0.983725899,1865062
21316,V156247,12YT00339111402,V103163,2,61.005178,53.0398993,1.150175223,1865062
21317,V156247,12YT00339111402,V103273,2,61.005178,49.2072986,1.23975873,1865062
21318,V156247,12YT00339111402,V130307,2,61.005178,61.4097914,0.993411256,1865062
21319,V156247,12YT00339111402,V148493,2,61.005178,60.9051027,1.001643135,1865062
21320,V156247,12YT00339111402,V150509,2,61.005178,66.0470093,0.923662989,1865062
21321,V156247,12YT00339111402,V150844,2,61.005178,68.9725385,0.884485033,1865062
21322,V156247,12YT00339111402,V155209,2,61.005178,59.0911081,1.032391843,1865062
21323,V156247,12YT00339111402,V155842,2,61.005178,59.29111,1.028909359,1865062
21324,V111237,12YT00339112301,V000055,2.2,64.5353224,60.9051027,1.059604525,1021251
21325,V111237,12YT00339112301,V000123,2.2,64.5353224,60.3004874,1.070228868,1021251
21326,V111237,12YT00339112301,V000127,2.2,64.5353224,54.451511,1.185188826,1021251
21327,V111237,12YT00339112301,V103070,2.2,64.5353224,56.0655037,1.151070055,1021251
21328,V111237,12YT00339112301,V103163,2.2,64.5353224,70.6866065,0.912978082,1021251
21329,V111237,12YT00339112301,V103273,2.2,64.5353224,71.8958371,0.897622519,1021251
21330,V111237,12YT00339112301,V130307,2.2,64.5353224,64.83763,0.995337467,1021251
21331,V111237,12YT00339112301,V148493,2.2,64.5353224,63.0236355,1.023986031,1021251
21332,V111237,12YT00339112301,V150509,2.2,64.5353224,61.6097933,1.047484806,1021251
21333,V111237,12YT00339112301,V150844,2.2,64.5353224,66.0470093,0.977111955,1021251
21334,V111237,12YT00339112301,V155209,2.2,64.5353224,64.5353224,1,1021251
21335,V111237,12YT00339112301,V155842,2.2,64.5353224,54.5515863,1.183014588,1021251
21336,V150853,12YT00339112301,V000055,2.2,64.7377035,60.9051027,1.062927417,366524
21337,V150853,12YT00339112301,V000123,2.2,64.7377035,60.3004874,1.073585079,366524
21338,V150853,12YT00339112301,V000127,2.2,64.7377035,54.451511,1.188905548,366524
21339,V150853,12YT00339112301,V103070,2.2,64.7377035,56.0655037,1.15467978,366524
21340,V150853,12YT00339112301,V103163,2.2,64.7377035,70.6866065,0.915841157,366524
21341,V150853,12YT00339112301,V103273,2.2,64.7377035,71.8958371,0.90043744,366524
21342,V150853,12YT00339112301,V130307,2.2,64.7377035,64.83763,0.998458819,366524
21343,V150853,12YT00339112301,V148493,2.2,64.7377035,63.0236355,1.027197225,366524
21344,V150853,12YT00339112301,V150509,2.2,64.7377035,61.6097933,1.050769692,366524
21345,V150853,12YT00339112301,V150844,2.2,64.7377035,66.0470093,0.980176153,366524
21346,V150853,12YT00339112301,V155209,2.2,64.7377035,64.5353224,1.003135974,366524
21347,V150853,12YT00339112301,V155842,2.2,64.7377035,54.5515863,1.186724491,366524
21348,V156247,12YT00339112301,V000055,2,68.567925,60.9051027,1.125815768,1865062
21349,V156247,12YT00339112301,V000123,2,68.567925,60.3004874,1.137103993,1865062
21350,V156247,12YT00339112301,V000127,2,68.567925,54.451511,1.259247425,1865062
21351,V156247,12YT00339112301,V103070,2,68.567925,56.0655037,1.222996682,1865062
21352,V156247,12YT00339112301,V103163,2,68.567925,70.6866065,0.970027115,1865062
21353,V156247,12YT00339112301,V103273,2,68.567925,71.8958371,0.953712033,1865062
21354,V156247,12YT00339112301,V130307,2,68.567925,64.83763,1.057532871,1865062
21355,V156247,12YT00339112301,V148493,2,68.567925,63.0236355,1.087971591,1865062
21356,V156247,12YT00339112301,V150509,2,68.567925,61.6097933,1.112938728,1865062
21357,V156247,12YT00339112301,V150844,2,68.567925,66.0470093,1.038168506,1865062
21358,V156247,12YT00339112301,V155209,2,68.567925,64.5353224,1.062486751,1865062
21359,V156247,12YT00339112301,V155842,2,68.567925,54.5515863,1.256937326,1865062
21360,V111237,12YT00339112302,V000055,2.2,58.78657,56.7701943,1.03551821,1021251
21361,V111237,12YT00339112302,V000123,2.2,58.78657,72.8029087,0.807475567,1021251
21362,V111237,12YT00339112302,V000127,2.2,58.78657,71.8958371,0.817663058,1021251
21363,V111237,12YT00339112302,V103070,2.2,58.78657,69.677229,0.843698448,1021251
21364,V111237,12YT00339112302,V103163,2.2,58.78657,71.0888407,0.826945121,1021251
21365,V111237,12YT00339112302,V103273,2.2,58.78657,62.7190973,0.937299364,1021251
21366,V111237,12YT00339112302,V130307,2.2,58.78657,60.5027198,0.971635163,1021251
21367,V111237,12YT00339112302,V148493,2.2,58.78657,57.0725019,1.030033169,1021251
21368,V111237,12YT00339112302,V150509,2.2,58.78657,53.8468957,1.091735545,1021251
21369,V111237,12YT00339112302,V150844,2.2,58.78657,59.7957987,0.98312208,1021251
21370,V111237,12YT00339112302,V155209,2.2,58.78657,67.458621,0.871446364,1021251
21371,V111237,12YT00339112302,V155842,2.2,58.78657,64.0306337,0.918100706,1021251
21372,V150853,12YT00339112302,V000055,2.2,70.3841501,56.7701943,1.239808159,366524
21373,V150853,12YT00339112302,V000123,2.2,70.3841501,72.8029087,0.966776621,366524
21374,V150853,12YT00339112302,V000127,2.2,70.3841501,71.8958371,0.978973929,366524
21375,V150853,12YT00339112302,V103070,2.2,70.3841501,69.677229,1.010145655,366524
21376,V150853,12YT00339112302,V103163,2.2,70.3841501,71.0888407,0.990087184,366524
21377,V150853,12YT00339112302,V103273,2.2,70.3841501,62.7190973,1.122212422,366524
21378,V150853,12YT00339112302,V130307,2.2,70.3841501,60.5027198,1.163322084,366524
21379,V150853,12YT00339112302,V148493,2.2,70.3841501,57.0725019,1.233241014,366524
21380,V150853,12YT00339112302,V150509,2.2,70.3841501,53.8468957,1.307116208,366524
21381,V150853,12YT00339112302,V150844,2.2,70.3841501,59.7957987,1.177075173,366524
21382,V150853,12YT00339112302,V155209,2.2,70.3841501,67.458621,1.043367757,366524
21383,V150853,12YT00339112302,V155842,2.2,70.3841501,64.0306337,1.099226199,366524
21384,V156247,12YT00339112302,V000055,2,73.6099051,56.7701943,1.296629437,1865062
21385,V156247,12YT00339112302,V000123,2,73.6099051,72.8029087,1.011084673,1865062
21386,V156247,12YT00339112302,V000127,2,73.6099051,71.8958371,1.023840991,1865062
21387,V156247,12YT00339112302,V103070,2,73.6099051,69.677229,1.056441339,1865062
21388,V156247,12YT00339112302,V103163,2,73.6099051,71.0888407,1.035463575,1865062
21389,V156247,12YT00339112302,V103273,2,73.6099051,62.7190973,1.173644205,1865062
21390,V156247,12YT00339112302,V130307,2,73.6099051,60.5027198,1.216637952,1865062
21391,V156247,12YT00339112302,V148493,2,73.6099051,57.0725019,1.289761315,1865062
21392,V156247,12YT00339112302,V150509,2,73.6099051,53.8468957,1.367022261,1865062
21393,V156247,12YT00339112302,V150844,2,73.6099051,59.7957987,1.231021354,1865062
21394,V156247,12YT00339112302,V155209,2,73.6099051,67.458621,1.091186034,1865062
21395,V156247,12YT00339112302,V155842,2,73.6099051,64.0306337,1.149604507,1865062
21396,V111237,12YT00339112401,V000055,2.2,51.2236742,44.3676996,1.154526258,1021251
21397,V111237,12YT00339112401,V000123,2.2,51.2236742,46.888764,1.092450938,1021251
21398,V111237,12YT00339112401,V000127,2.2,51.2236742,54.0491281,0.947724339,1021251
21399,V111237,12YT00339112401,V103070,2.2,51.2236742,51.0236724,1.003919784,1021251
21400,V111237,12YT00339112401,V103163,2.2,51.2236742,48.704989,1.051713084,1021251
21401,V111237,12YT00339112401,V103273,2.2,51.2236742,60.400414,0.848068263,1021251
21402,V111237,12YT00339112401,V130307,2.2,51.2236742,47.4933792,1.078543474,1021251
21403,V111237,12YT00339112401,V148493,2.2,51.2236742,53.8468957,0.9512837,1021251
21404,V111237,12YT00339112401,V150509,2.2,51.2236742,46.7886887,1.094787557,1021251
21405,V111237,12YT00339112401,V150844,2.2,51.2236742,55.6608903,0.920281259,1021251
21406,V111237,12YT00339112401,V155209,2.2,51.2236742,37.8141813,1.35461545,1021251
21407,V111237,12YT00339112401,V155842,2.2,51.2236742,40.5352475,1.263682285,1021251
21408,V150853,12YT00339112401,V000055,2.2,38.2165642,44.3676996,0.861360056,366524
21409,V150853,12YT00339112401,V000123,2.2,38.2165642,46.888764,0.815047379,366524
21410,V150853,12YT00339112401,V000127,2.2,38.2165642,54.0491281,0.707070873,366524
21411,V150853,12YT00339112401,V103070,2.2,38.2165642,51.0236724,0.748996738,366524
21412,V150853,12YT00339112401,V103163,2.2,38.2165642,48.704989,0.784653995,366524
21413,V150853,12YT00339112401,V103273,2.2,38.2165642,60.400414,0.632720236,366524
21414,V150853,12YT00339112401,V130307,2.2,38.2165642,47.4933792,0.804671406,366524
21415,V150853,12YT00339112401,V148493,2.2,38.2165642,53.8468957,0.709726414,366524
21416,V150853,12YT00339112401,V150509,2.2,38.2165642,46.7886887,0.816790666,366524
21417,V150853,12YT00339112401,V150844,2.2,38.2165642,55.6608903,0.686596351,366524
21418,V150853,12YT00339112401,V155209,2.2,38.2165642,37.8141813,1.010641058,366524
21419,V150853,12YT00339112401,V155842,2.2,38.2165642,40.5352475,0.942798344,366524
21420,V156247,12YT00339112401,V000055,2,61.1073351,44.3676996,1.377293293,1865062
21421,V156247,12YT00339112401,V000123,2,61.1073351,46.888764,1.303240476,1865062
21422,V156247,12YT00339112401,V000127,2,61.1073351,54.0491281,1.13058873,1865062
21423,V156247,12YT00339112401,V103070,2,61.1073351,51.0236724,1.197627145,1865062
21424,V156247,12YT00339112401,V103163,2,61.1073351,48.704989,1.254642211,1865062
21425,V156247,12YT00339112401,V103273,2,61.1073351,60.400414,1.011703911,1865062
21426,V156247,12YT00339112401,V130307,2,61.1073351,47.4933792,1.286649553,1865062
21427,V156247,12YT00339112401,V148493,2,61.1073351,53.8468957,1.134834874,1865062
21428,V156247,12YT00339112401,V150509,2,61.1073351,46.7886887,1.306027948,1865062
21429,V156247,12YT00339112401,V150844,2,61.1073351,55.6608903,1.097850479,1865062
21430,V156247,12YT00339112401,V155209,2,61.1073351,37.8141813,1.615989901,1865062
21431,V156247,12YT00339112401,V155842,2,61.1073351,40.5352475,1.507511089,1865062
21432,V111237,12YT00339112402,V000055,2.2,62.4167896,43.663009,1.429511869,1021251
21433,V111237,12YT00339112402,V000123,2.2,62.4167896,51.32598,1.216085686,1021251
21434,V111237,12YT00339112402,V000127,2.2,62.4167896,52.3329782,1.192685602,1021251
21435,V111237,12YT00339112402,V103070,2.2,62.4167896,55.9631979,1.115318494,1021251
21436,V111237,12YT00339112402,V103163,2.2,62.4167896,46.486381,1.3426898,1021251
21437,V111237,12YT00339112402,V103273,2.2,62.4167896,57.5771907,1.084054099,1021251
